,,,,,,,,300.784424583054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% change Q/Q,,,,,,,,,,,,,0.0378768462651247,-0.00252543373366099,0.0225468940794846,0.0321158475065684,-0.019130382836559,-0.0481053564522093,-0.015294681370833,-0.00463016456631626,0.0339636562919436,0.036000484041733,0.0219801105509647,0.0229961656484186,0.0110652365066308,0.0195561469310148,0.0190572833860732,-0.032904645697861,-0.00394634578367359,-0.0251081532864609,-0.148809422634443,-0.127284472391385,0.0517793025049809,0.0898470342118833,-0.00926116308869451,-0.0305086741330664,-0.0504575338806733,0.0219087532090891,0.0288862710327371,0.0130917722677955,0.0256471001358456,-0.00847083283004679,-0.0267680998014747,0.0100426819515431,-0.0364957412735576,0.0319657748601776,0.0090032457594027,-0.0528502891180773,-0.00121822258610504,0.020315150715652,0.0589239199591336,0.0230767183305605,0.000894531133454724,-0.00989632986955424,-0.0570223865790718,-0.0131859808271717,-0.012585870179734,0.00789652606459113,-0.0212611293946057,-0.0742044972309832,0.0444174209005228,-0.100172195157443,-0.0460410333946171,-0.0040020035229732,0.0374082559204678,-0.00185940600793255,0.0505216912505107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"Prior month end $/£ (Dec, Mar, Jun, Sept)",,,,,,,,,,,,1.5698996,1.8378497,1.8134995,1.8095494,1.9199,1.8895999,1.79245,1.7690993,1.7167492,1.7345496,1.8495493,1.8679495,1.9571496,1.9613495,2.0063496,2.0373498,1.9905997,1.9874993,1.9901495,1.7824498,1.4377499,1.4333497,1.6468497,1.59935,1.6148491,1.5168992,1.4960995,1.5758,1.56565,1.6029492,1.6054497,1.5577994,1.5540991,1.6013,1.56845,1.6147995,1.6254998,1.5184498,1.5166998,1.6193991,1.6671496,1.6671496,1.7098494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"Month 1 end $/£ (Jan, Apr, Jul, Oct)",,,,,,,,,,,,1.8202496,1.7733498,1.81845,1.8322993,1.8860999,1.9098998,1.7605992,1.7702494,1.7773495,1.8176499,1.8670493,1.9072495,1.9573994,1.9998494,2.0320492,2.0773497,1.988,1.9805499,1.9808999,1.6157494,1.4417,1.4817992,1.6578494,1.6483498,1.6023999,1.5306492,1.5660992,1.5987998,1.6017495,1.6679497,1.6414996,1.6140996,1.5751,1.6224,1.5667992,1.6110497,1.5854493,1.5563994,1.5160494,1.6065999,1.6434498,1.68855,1.6882992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"Month 2 end $/£ (Feb, May, Aug, Nov)",,,,,,,,,,,,1.8557997,1.8334494,1.7989493,1.9115,1.9256993,1.8225499,1.7985497,1.7303992,1.7512494,1.8712998,1.9021493,1.9670496,1.9597493,1.9780999,2.0170498,2.0561495,1.9891997,1.9761992,1.8239499,1.5344496,1.4253493,1.6125498,1.6297999,1.6411,1.5224,1.4529496,1.5368996,1.5573493,1.6264992,1.6459494,1.6282492,1.5727997,1.5952,1.5403,1.5883494,1.6026497,1.5179492,1.5161,1.5468998,1.6380492,1.67585,1.6773491,1.6607495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Rest of World revenue in dollars (reported),,,,,,,,,,,,128.989,136.283,173.449,228.657,298.489,342.073,388.163,474.839,593.363,665.016,760.374,952.181999999999,1127.23,1244.529,1364.526,1628.764,1847.596,2026.23,2070.219,2177.464,2149,2199,2378,2746.006,2737,2762,2929,3507,3601,3895,4253,4540,4621,4784,4894,5608,5521.25,5683.25,6078.25,7049.25,6942,7381,7572,8141,7862,8001,8135,9114,8955,9551,9912,11286,10956,11763.4792801012,12926.9946045575,14302.8544452904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.378,1503.564,2970.935,5365.049,8121.509,9472.006,11935,16289,19907,24332,30036,33112,39704,49949.3283299492,57951.0215781915,67231.3759737453,76643.7686100696,97289.4214126373,108839.359220068,118079.40673565,127084.410264781,136222.041542873,146055.561525478,156640.642799923,168037.585829612,180311.714416746,193533.805599157,,,,,,,0.226259987098379,0.184840431539735,0.17729550214204,0.184756733475449,0.205105941416493,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Period-to-period addition,,,,,,,,,,,,,,,,69.8320000000001,43.5839999999998,46.09,86.6760000000002,118.524,71.6529999999997,95.3579999999998,191.808,175.048000000001,117.299,119.996999999999,264.238000000001,218.831999999999,178.634000000001,43.9889999999991,107.245,-28.4639999999999,50,179,368.006,-9.00600000000031,25,167,578,94,294,358,287,81,163,110,714,-86.75,162,395,971,-107.25,439,191,569,-279,139,134,979,-159,596,361,1374,-330,807.479280101195,1163.51532445633,1375.85984073292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,667.378,836.186,1467.371,2394.114,2756.46,1350.497,2462.994,4354,3618,4425,5704,3076,6592,10245.3283299492,8001.69324824237,9280.35439555373,9412.39263632434,20645.6528025677,11549.9378074304,9240.04751558257,9005.00352913109,9137.63127809203,9833.51998260472,10585.0812744452,11396.9430296886,12274.1285871338,13222.0911824116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Y/Y Absolute Change,,,,,,,,,,,,,,,,169.5,205.79,214.714,246.182,294.874,322.943,372.211,477.342999999999,533.867,579.513,604.152,676.582000000001,720.366,781.701000000001,705.693,548.7,301.404,172.77,307.781,568.542,588,563,551,760.994,864,1133,1324,1033,1020,889,641,1068,900.25,899.25,1184.25,1441.25,1420.75,1697.75,1493.75,1091.75,920,620,563,973,1093,1550,1777,2172,2001,2212.4792801012,3014.99460455752,3016.85444529044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5704,3076,6592,10245.3283299492,8001.69324824237,9280.35439555373,9412.39263632434,20645.6528025677,11549.9378074304,9240.04751558257,9005.00352913109,9137.63127809203,9833.51998260472,10585.0812744452,11396.9430296886,12274.1285871338,13222.0911824116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% change Y/Y,,,,,,,,,,,,NA,NA,NA,NA,1.31406554047244,1.51001959158516,1.23790854948717,1.07664318170885,0.987889000934708,0.944076264423091,0.958903862552587,1.00527336634101,0.899730856153821,0.871427153632394,0.794545841914637,0.710559535887048,0.639058577220265,0.628109911460481,0.517170797771534,0.336881217905111,0.163133065886699,0.0852667268770078,0.148670744496114,0.261102824202834,0.273615635179153,0.256025466120964,0.231707317073171,0.277127580930267,0.315674095725247,0.410209992758871,0.452031410037556,0.29455374964357,0.283254651485698,0.22824133504493,0.150717140841759,0.235242290748899,0.194817139147371,0.187970317725753,0.24197997548018,0.256998930099857,0.257323975549015,0.298728720362469,0.245753300703327,0.154874632053055,0.132526649380582,0.0839994580680126,0.0743528790279979,0.119518486672399,0.139023149325871,0.193725784276965,0.218438844499078,0.238314680710994,0.223450586264657,0.231648966610951,0.304176211113552,0.267309449343473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,1.25294211076781,0.975928527152818,0.805845297860775,0.51378095521588,0.166286462281825,0.260028762650699,0.364809384164223,0.222113082448278,0.222283618827548,0.234423804044057,0.102410440804368,0.199081903841508,0.258042724409358,0.160196213157978,0.160141342513385,0.14,0.269371576802335,0.118717303893125,0.0848961954737317,0.0762622694174862,0.071902063038682,0.0721874365648074,0.0724729764747691,0.0727585307744549,0.0730439474391142,0.0733290747369417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Two-year % change ,,,,,,,,,,,,,,,,,,,,2.30195454140715,2.45409585600825,2.19681241203976,2.08191654804986,1.88761985708853,1.81550341805549,1.75344970446722,1.71583290222806,1.53878943337409,1.49953706509288,1.31171663968617,1.04744075379216,0.802191643106964,0.713376638337488,0.665841542267648,0.597984042107945,0.436748701065852,0.341292192997972,0.380378061569285,0.538230405133102,0.5892897309044,0.666235458879835,0.683738727110726,0.571681330573837,0.598928747210945,0.6384513278038,0.602748550879314,0.529796040392469,0.478071790633069,0.416211652770682,0.392697116321939,0.492241220848756,0.452141114696386,0.486699038088221,0.487733276183507,0.411873562152913,0.389850624929597,0.382728178430481,0.320106179731325,0.274393118725454,0.271549798706453,0.277725242344978,0.292791723527076,0.357833167383393,0.362473735590528,0.425374750887917,0.52261505561263,0.505624130054468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.456707422871605,0.336834244848425,0.301492344645876,0.457124628250866,0.418238937567336,0.320337555671363,0.300141342513385,0.409371576802335,0.38808888069546,0.203613499366857,0.161158464891218,0.148164332456168,0.144089499603489,0.144660413039577,0.145231507249224,0.145802478213569,0.146373022176056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% change Q/Q,,,,,,,,,,,,NA,0.0565474575351386,0.272711930321463,0.318295291411308,0.305400665625807,0.14601543105441,0.134737322150535,0.223297944420257,0.24960881477722,0.120757445273803,0.143392038687791,0.25225481144805,0.183838803926141,0.104059508707185,0.096419609346186,0.193648197249448,0.134354639468947,0.0966845565805516,0.0217097762840344,0.0518036980628622,-0.0130720875293461,0.0232666356444857,0.081400636653024,0.154754415475189,-0.00327967236779536,0.00913408841797581,0.0604634322954381,0.197336975076818,0.0268035357855718,0.0816439877811719,0.0919127086007703,0.0674817775687751,0.01784140969163,0.0352737502705043,0.0229933110367893,0.145892930118513,-0.015468972895863,0.0293411817976001,0.0695024853736859,0.159749928022046,-0.0152143845089903,0.0632382598674735,0.0258772524048232,0.0751452720549393,-0.0342709740818081,0.0176799796489442,0.016747906511686,0.120344191763983,-0.0174456879526004,0.0665549972082635,0.0377970893100199,0.13861985472155,-0.0292397660818714,0.0737020153433001,0.0989091149609538,0.106433079213002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Old RoW Revenue Disclosure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7181,7709,7921,8568,8195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-239,-328,-349,-427,-333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Rest of World ex-FX/hedge Y/Y (in dollars),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2057.464,2077,2142,2364,2543.006,2567,2673,2970,3590,3563,3555,3825,4480,4648,5030,5348,5781,5611.25,5841.25,6189.25,7194.25,7168,7379,7577,8600,8561,8991,9301,10044,9461,9552,9810,11086,10882,11611.6349244748,12264.9990876871,13261.2175566976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.378,1503.564,2970.935,5365.049,8001.509,9126.006,11800,15423,20807,24836,30724,36897,39909,48019.8515688595,57951.0215781915,67231.3759737453,76643.7686100696,97289.4214126373,108839.359220068,118079.40673565,127084.410264781,136222.041542873,146055.561525478,156640.642799923,168037.585829612,180311.714416746,193533.805599157,,,,,,,0.258257803846707,0.210395210012741,0.171286303517168,0.160506789497,0.162402887209268,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Y/Y currency gain / (loss) - disclosed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,203,170,29,-119,-106,28,336,427,41,-60,-320,-510,-209,-105,-169,-116,-146,-234,-4,-15,-604,-990,-1407,-1432,-1223,-633,-42,81,147,-52,151.844355626346,661.995516870465,1041.63688859288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,203,-26,832,-1099,-536,-857,-5052,-447,1803.47676108969,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Y/Y hedge gain / (loss) - disclosed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,72,57,14,0,0,60,78,23,10,4,1,19,33,74,56,36,15,11,5,1,8,6,10,145,291,417,266,293,127,41,21,53,126,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,120,143,161,34,199,32,169,1267,242,126,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Rest of World revenue ex-FX - % change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.263205719183381,0.124163507606642,0.0571356657437703,0.141908174932218,0.235990520368765,0.235917188252287,0.247899159663866,0.256345177664975,0.307353297844214,0.301790281329923,0.315692079940785,0.341634514205542,0.285878300803674,0.294346978557505,0.292726805448471,0.257761053621825,0.278699402786994,0.223027462946818,0.240180467091295,0.27929929723026,0.291143216080402,0.301793416572077,0.300894706686059,0.247602189931256,0.220161032880502,0.23464089991347,0.219118644067797,0.229965617561492,0.256128064032016,0.249636771892749,0.259493670886076,0.246664125047655,0.256773608434418,0.232668781150884,0.220992105623012,0.240016084085235,0.180558849523507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25294211076781,0.975928527152818,0.805845297860775,0.491413964718682,0.140535616469344,0.264872163229394,0.309920163071174,0.280036911719471,0.260198903998376,0.264362139917695,0.235376837312083,0.253226566179934,0.216863097888081,0.163130274926991,0.160141342513385,0.14,0.269371576802335,0.118717303893125,0.0848961954737317,0.0762622694174862,0.071902063038682,0.0721874365648074,0.0724729764747691,0.0727585307744549,0.0730439474391142,0.0733290747369417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Two-Year Ex-FX % Growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.398253352597192,0.543343818212979,0.53770746958221,0.56359123960465,0.597979691870517,0.593231598647888,0.596137259887428,0.608418885389255,0.599395567827367,0.564577703590668,0.517374441504323,0.532907272539766,0.537060350852086,0.569842618867396,0.524820879518895,0.541075173777354,0.526901487161516,0.511304248960904,0.536434316485547,0.520013350753856,0.477567807492748,0.476289096912518,0.484277671806219,0.478612314953873,0.476629742609147,0.512901672466434,0.482305553043632,0.480485776509088,0.48668020913289,0.437332457957925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.540235815717847,0.524561043916072,0.499738977229779,0.488603403492018,0.470089664068015,0.379993372815072,0.323271617440376,0.300141342513385,0.409371576802335,0.38808888069546,0.203613499366857,0.161158464891218,0.148164332456168,0.144089499603489,0.144660413039577,0.145231507249224,0.145802478213569,0.146373022176056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Impact - points of growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0251123038340695,0.037698446926866,0.00812630645709844,-0.0246378605918038,-0.030225716913947,0.0138838143953233,0.094517912818086,0.110396895832014,0.00867544883989591,-0.0110923270718064,-0.0644854704035414,-0.107043912780066,-0.0434571120380953,-0.0282103237994471,-0.0522101493655425,-0.0373193217500805,-0.0341442859805445,-0.0444694410230622,-0.00216598632359055,-0.00184888922792847,-0.065286400827447,-0.102114250532888,-0.135119185999784,-0.155612738533494,-0.136609577359617,-0.110613622566877,-0.0657678866091107,-0.0282252805485772,-0.0184589277234237,-0.00921819488622711,0.0106568609879389,0.0641601270283168,0.086750599819966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0257508458124813,-0.00484340057869503,0.0548892210930489,-0.057923829271193,-0.0379152851708282,-0.0299383358736383,-0.132966396507715,-0.0541446623384263,0.0411796265212772,-0.00293406176901345,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Y/Y Abs Change (Constant Currency),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.542,490,531,606,843.994,826,853,974,996,1057,1139,1096,1260,1023.25,1131.25,1351.25,1622.25,1661.75,1706.75,1503.75,1551.75,1627,1616,1739,2048,1890,1968,1941,2265,2054,2101.63492447485,2373.99908768706,2028.21755669756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6424,7030,8064,8557.85156885946,9931.17000933206,9280.35439555373,9412.39263632434,20645.6528025677,11549.9378074304,9240.04751558257,9005.00352913109,9137.63127809203,9833.51998260472,10585.0812744452,11396.9430296886,12274.1285871338,13222.0911824116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Rest of World ex-FX/hedge Q/Q (in dollars),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2746.006,2829,2831,2866,3306,3601,3753,4198,4728,4663,4788,4957,5469,5490.25,5818.25,6127.25,6946.25,7020,7324,7637,8459,8083,7876,7930,8988,8885,9230,9850,11365,11122,11485.8840226252,12229.0350490888,14533.7816344833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Q/Q currency gain / (loss) - disclosed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-92,-129,-15,178,0,138,54,-207,-75,-78,-119,103,16,-146,-54,102,-86,-4,-75,-463,-512,-292,-61,-167,-57,280,41,-132,-292,277.595257476027,697.959555468732,-230.927189192907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Q/Q hedge gain / (loss) - disclosed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,60,78,23,0,4,1,19,33,74,56,36,15,11,5,1,8,61,10,145,291,417,266,293,127,41,21,53,126,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,RoW revenue ex-FX - % change Q/Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.154754415475189,0.0302235319223627,0.0343441724515894,0.0606957809030348,0.159593125219221,0.0335820895522387,0.0422104970841433,0.0789000257003341,0.111947318908749,0.0314089803140898,0.0435919790758501,0.0524416135881105,0.130425795783382,-0.0146715721464465,0.0566628830874008,0.0802150821984222,0.143745111760589,-0.00400808711382261,0.0562445918661667,0.0433060109289618,0.118619412853742,0.0108804402201101,0.0402852991678775,0.0456223628691983,0.142203583682806,0.00725541321845591,0.0455369279565021,0.035751840168244,0.149024365584875,-0.00988159886050033,0.0605617749423055,0.0395763666430831,0.124297029516771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Q/Q Abs Change (Constant Currency),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.006,82.9939999999997,94,164,455,117,152,307,476,142,200,247,631,-81.75,312,455,873,-28.25,390,317,897,87,305,346,1119,64,402,340,1474,-111,655.884022625169,465.555768987595,1606.78702992582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.202962233221194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Europe revenue in dollars (estimated),,,,,,,,,,,,116.0901,121.29187,152.63512,198.93159,256.70054,290.76205,326.05692,394.11637,486.55766,538.66296,608.2992,752.223779999999,879.2394,958.28733,1037.03976,1221.573,1367.22104,1479.1479,1490.55768,1545.99944,1504.3,1517.31,1617.04,1839.82402,1806.42,1795.3,1874.56,2209.41,2232.62,2375.95,2551.8,2678.6,2680.18,2726.88,2740.64,3084.4,3093.12,3121.7,3263.92846354923,3704.12425763359,3662.31000000001,3931.59,4112.86259683485,4299.4625,3796.76,4032.8925,4201.875,4799.025,4507.1825,4730,4883.0925,5603.76,5259.375,5978.2792801012,6389.41485455752,7313.69924529044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.94868,1267.63588,2385.7436,4096.13949,5882.92606,6478.47402,7685.69,9838.97,11232.1,13182.8727211828,16006.2250968349,16830.5525,19724.035,24940.7683799492,28565.9636369415,32850.8581824828,37449.9783280303,52804.4694425228,58348.9387339877,62287.4920985318,65713.3041639511,69327.5358929684,73140.5503670817,77163.2806372711,81407.261072321,85884.6604312987,90608.3167550201,,,,,,,0.176105898043081,0.144315561267721,0.143743314444336,0.159329720856619,0.192843592522947,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% change Y/Y,,,,,,,,,,,,NA,NA,NA,NA,1.21121818311811,1.39720972230043,1.13618543360139,0.981165334273959,0.895429047402861,0.852590322567887,0.865622726240559,0.90863368603542,0.807061058292659,0.779010997897461,0.704818549818905,0.623948926475046,0.555004291208969,0.543532773202793,0.43731970315198,0.265580886283505,0.100261008271201,0.0258000569111443,0.0848557031352186,0.190054777768872,0.200837598883201,0.183212395621198,0.159253945480631,0.200881158188162,0.235936271741898,0.323427839358324,0.361279446910208,0.212359860777311,0.200464028809202,0.147700919632147,0.0740026647856413,0.151497050698126,0.154071741450201,0.144788182831661,0.190936592748129,0.200922142923612,0.184018078833025,0.25943876733831,0.260095814833661,0.160723075404265,0.0367118021139647,0.0257662930264857,0.0216424451508919,0.116191849562591,0.187112827779475,0.172855462921464,0.162122266845158,0.16768718645975,0.166887517867315,0.263906824545707,0.308477128900901,0.305141413138757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,1.15237069552478,0.882041710589637,0.716923599836965,0.436212334653671,0.101233290020307,0.18634264431302,0.280167428038341,0.141593073258685,0.173678361231009,0.214168219277074,0.0515004255018354,0.171918450092473,0.264486114527234,0.145352188102865,0.15,0.14,0.41,0.105,0.0674999999999999,0.0549999999999999,0.0549999999999997,0.0550000000000002,0.0549999999999999,0.0549999999999999,0.0549999999999999,0.0549999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
