,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,300.784424583054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Core D&A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214,1137,1189,1200,1313,1317,1409,1488,1586,1416,1564,1693,1935,1901,2031,2277,2499,2529,2756,2837,3036,3013,3292,3383,3625,2646,2838,3197,3332,3676.2,3793.2,3914.7,4069.7,3011,3222,3625,3141,3155.5,3450.5,3727.5,3947.5,4172.625,4683.625,5296.625,5725.625,6684.94486240975,7694.05696842479,8978.4160678592,10507.4993672469,12029.0151744145,13755.9189124044,15455.894137665,17342.4814251664,,,,,,,,,,,,,,,,,,3668,4778,4839,5800,6608,8708,11158,13313,12013,15453.8,12999,14281,19878.5,33864.9172659407,58583.3096496502,88755.379330832,124134.045165127,163179.631957649,200471.320734567,233229.011982852,257917.916142066,263888.475696675,265895.935400176,,,,,,,,,,
,,,,,,,,Core Google Opex (ex-D&A),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6859,6453,6464,6663,7767,7398,7617,8178,9832,9245,9710,10188,13500,12135,12814,13174,17519,14843,15800,16682,20404,18301,17465,18936,22638.616,21453.7177,23377.2132,24058.706,31105.9461,26631.47985,27909.910505,29782.5455,34317.459355,30863.4732,29768.489461,31864.12365,38501.549258,32272.61665,33133.014775,34975.85305125,39334.13270625,34530.6604375,38150.1272175,42806.141235,44509.9685786175,38722.1619278654,41224.8638131271,43751.4003417131,49646.2095254164,43827.6178558828,46781.6722062685,49545.8405462644,55827.2344763822,,,,,,,,,,,,,,,,,,20410,24712,27347,33025,42643,55642,67729,77340.616,99995.583,118641.39521,130997.635569,139715.6171825,159996.897468617,173344.635608122,195982.365084798,218933.339149043,239726.05797543,260648.244597517,288322.638024552,319037.400530815,354638.979842597,391887.650180119,433195.795524325,,,,,,,,,,
,,,,,,,,Y/Y % Growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.132380813529669,0.146443514644351,0.178372524752475,0.227375056280954,0.265868417664478,0.249662070829954,0.274780097151109,0.245781364636831,0.37306753458096,0.312601406165495,0.31967044284243,0.293089909697684,0.297703703703704,0.22315615986815,0.233026377399719,0.266282070745408,0.164678349220846,0.232971771205282,0.105379746835443,0.135115693561923,0.109518525779259,0.172270242063275,0.338517789865445,0.27052735530207,0.374021543543121,0.241345682944266,0.193893825847471,0.237911361483864,0.103244352210846,0.158909432515069,0.0665920786692253,0.0698925533413521,0.121923067197875,0.0456573192805791,0.113023044666337,0.0976562053119574,0.0216246739234007,0.0699677938107324,0.151423360553522,0.22387697513128,0.131586373367401,0.121384921031324,0.0805957101557633,0.0220823246254249,0.1153952948254,0.131848421519651,0.134792644029837,0.132440108414697,0.124501447543573,,,,,,,,,,,,,,,,,,,0.21077902988731,0.106628358692133,0.207627893370388,0.291233913701741,0.30483314963769,0.217227993242515,0.141912858598237,0.292924574068559,0.186466358319047,0.104147800496858,0.0665506791449531,0.145161154458672,0.0834249810507888,0.13059377001924,0.11710734307301,0.0949728301189952,0.0872753959197543,0.106175253433102,0.106529139427644,0.111590613678984,0.105032645745976,0.105408132471692,,,,,,,,,,
,,,,,,,,Y/Y Abs Growth ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908,945,1153,1515,2065,1847,2093,2010,3668,2890,3104,2986,4019,2708,2986,3508,2885,3458,1665,2254,2234.616,3152.7177,5912.2132,5122.706,8467.3301,5177.76215,4532.69730500001,5723.83950000001,3211.513255,4231.99335,1858.578956,2081.57815,4184.089903,1409.14345,3364.525314,3111.72940125,832.58344825,2258.04378750001,5017.11244249999,7830.28818375,5175.8358723675,4191.50149036539,3074.73659562712,945.259106713056,5136.24094679886,5105.45592801739,5556.80839314135,5794.44020455131,6181.02495096588,,,,,,,,,,,,,,,,,,,4302,2635,5678,9618,12999,12087,9611.61600000001,22654.967,18645.81221,12356.240359,8717.98161350002,20281.2802861175,13347.7381395044,22637.729476676,22950.9740642452,20792.7188263864,20922.1866220876,27674.3934270345,30714.7625062636,35601.5793117816,37248.6703375219,41308.1453442058,,,,,,,,,,
,,,,,,,,Q/Q % Growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00170463350379668,0.030785891089109,0.165691130121567,-0.0475086906141368,0.0296025952960259,0.0736510437179991,0.202249938860357,-0.0597030105777054,0.0502974580854516,0.0492276004119465,0.325088339222615,-0.101111111111111,0.0559538524927894,0.0280942718901203,0.329816304842872,-0.152748444545922,0.0644748366233241,0.0558227848101265,0.223114734444311,-0.103068025877279,-0.0456805639036119,0.0842255940452332,0.19553316434305,-0.0523396969143344,0.0896579104329316,0.0291520120114233,0.292918501103094,-0.143846010522085,0.048004491759402,0.0670957004560986,0.152267503628929,-0.100648073019332,-0.0354783057598325,0.0703977335412167,0.208304037509596,-0.161783947088979,0.0266603149763502,0.055619396205397,0.124608244682805,-0.122119694480686,0.104818927125682,0.122044521397146,0.0398033388308399,-0.130033941509735,0.0646322870588671,0.0612867161924116,0.134734183081293,-0.117201126232099,0.0674016634921713,0.0590865655209629,0.126779440228741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Total headcount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52069,55030,53600,55419,57148,59976,61814,64115,66575,69953,72053,73992,75606,78101,80110,85050,89058,94372,98771,103459,107646,114096,118899,123048,127498,132121,135301,139995,144056,150028,156500,163906,174014,186779,190234,190711,181798,182381,182502,180895,179582,181269,183323,185719,187103,190167,190820,192120,193420,195420,196720,197920,199020,200970,202020,,,,,,,,,,,,,,,,,,47756,53600,61814,72053,80110,98771,118899,135301,156500,190234,182502,183323,190820,196720,202020,206790,211083,214989.63,218583.7296,221926.242228,225068.20409832,228053.067875124,230918.537100856,,,,,,,,,,
,,,,,,,,Period-to-period addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1430,1819,1729,2828,1838,2301,2460,3378,2100,1939,1614,2495,2009,4940,4008,5314,4399,4688,4187,6450,4803,4149,4450,4623,3180,4694,4061,5972,6472,7406,10108,12765,3455,477,-8913,583,121,-1607,-1313,1687,2054,2396,1384,3064,653,1300,1300,2000,1300,1200,1100,1950,1050,,,,,,,,,,,,,,,,,,47756,5844,8214,10239,8057,18661,20128,16402,21199,33734,-7732,821,7497,5900,5300,4770,4293,3906.63,3594.09959999999,3342.512628,3141.96187032,2984.86377680401,2865.46922573185,,,,,,,,,,
,,,,,,,,% change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,0.0975436440108317,0.0898782482282392,0.153246268656716,0.156913693859507,0.164957653811157,0.166349873282647,0.165642087552982,0.154051314045075,0.135651520841157,0.116478206795992,0.11182046549068,0.149448589036653,0.177922387112134,0.20833279983611,0.232942204468855,0.216449147560259,0.208717914168295,0.209002670283559,0.203784511648156,0.18934070501358,0.184419300299129,0.157980998457439,0.137949015551014,0.137726740784084,0.129868703822805,0.135534850629347,0.156680290611304,0.170798957105611,0.207960793024935,0.244960940624417,0.215552715654952,0.163538857637914,0.0447320330548118,-0.0235465443117266,-0.0406446797102515,-0.0514705496798821,-0.012189353018185,-0.00609712634539783,0.00449858083747023,0.0266674037425025,0.0418805893686449,0.0490872680932757,0.0408950322654549,0.0344660481695465,0.0337621523973426,0.0276230891795106,0.0309191908604969,0.0301894649177596,0.0289525385172165,0.0284003684372121,0.0269418462789752,,,,,,,,,,,,,,,,,,NA,0.122372057961303,0.153246268656716,0.165642087552982,0.11182046549068,0.232942204468855,0.203784511648156,0.137949015551014,0.156680290611304,0.215552715654952,-0.0406446797102515,0.00449858083747023,0.0408950322654549,0.0309191908604969,0.0269418462789752,0.0236115236115235,0.0207601914986217,0.0185075539005983,0.0167175486557187,0.0152916808314905,0.0141576851785381,0.0132620411166566,0.0125649229472367,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Opex per Employee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127966.417910448,116440.210036269,113109.82011619,111094.43777511,125651.146989355,115386.415035483,114412.316935787,116907.066173002,136455.109433334,124945.940101633,128428.960664498,130446.473156554,168518.287354887,142680.776014109,143883.761144423,139596.490484466,177369.875773253,143467.460539924,146777.399996284,146210.208946852,171607.835221491,148730.576685521,136982.540902602,143323.165885817,167320.389354107,153246.313796921,162278.649969456,160361.439198016,198760.038977636,162480.20115188,160388.879659108,159453.394118182,180396.035172472,161833.733764702,163744.867715816,174711.859513875,210965.081248425,178405.244202438,184500.756061298,192949.997248564,214561.908250738,185929.605681164,203899.067452152,225097.631213618,233256.30740288,201551.956734673,213136.510252958,223883.944026779,252369.914220295,221441.076474751,235060.155794737,246533.515182686,276345.087003179,,,,,,,,,,,,,,,,,,427380.852667728,461044.776119403,442407.868767593,458343.164059789,532305.579827737,563343.491510666,569634.731999428,571618.953296724,638949.412140575,623660.308935311,717787.397228523,762128.140945217,838470.272867716,881174.438837545,970113.677283427,1058723.04825689,1135695.71199684,1212375.89272337,1319048.94546438,1437583.03356953,1575695.6041986,1718405.51776618,1875968.04034456,,,,,,,,,,
,,,,,,,,% change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0180928008996302,-0.00905009532753154,0.0115153292460302,0.0523215069476153,0.0859837948386886,0.0828479250630136,0.122509919422203,0.115813418527806,0.234972351381375,0.141940073427364,0.120337347588592,0.0701438460274104,0.0525259813478014,0.00551359859254541,0.020110948093419,0.0473773978087366,-0.0324860156023837,0.0366850861218977,-0.0667327469619279,-0.0197458377347949,-0.0249839750140197,0.0303618611050529,0.184666665548568,0.118880107112438,0.187900887303053,0.0602552004428307,-0.0116452183371262,-0.00566249021195564,-0.0923928366065087,-0.00397874561082001,0.0209240694482149,0.0956923211329273,0.169455199205053,0.102398369315451,0.126757489471388,0.104389809515141,0.0170493950042736,0.0421756743326875,0.105139468287107,0.166611217535492,0.0871282293513886,0.0840229343588195,0.0453039972974552,-0.0053918256726887,0.0819425079228491,0.0986798643005022,0.102861989791232,0.101166572057522,0.0950001225659427,,,,,,,,,,,,,,,,,,NA,0.0787679729719846,-0.0404232046801962,0.0360194662373137,0.161369082311216,0.0583084469882387,0.0111676811458163,0.00348332218144587,0.117789059399681,-0.0239285034382346,0.150926853841159,0.0617742020658196,0.100169679901619,0.0509310435345236,0.100932612801628,0.0913391626655513,0.0727033041045797,0.0675182444703473,0.0879867814769815,0.0898632977288194,0.0960727606016156,0.0905694686126646,0.091691117695663,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Other Bets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, <-- Previous Disclosure /,/ New Disclosure -->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, <-- Previous Disclosure /,/ New Disclosure -->,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Non-Core Revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,80,75,142,151,166,185,197,262,132,97,117,131,150,145,146,154,170,162,155,172,135,148,178,196,198,192,182,181,440,193,209,226,288,285,297,657,495,365,388,400,450,373,344,370,545.786,572.482,603.934,640.473,979.683,1028.683,1073.683,1119.683,,,,,,,,,,,,,,,,,,12,327,448,810,477,595,659,657,753,1068,1527,1648,1537,2362.675,4201.732,5960.632,8207.582,11603.007,14416.83075,17956.8751875,22549.939621875,28123.222670625,35445.818938875,,,,,,,,,,
,,,,,,,,Period-to-period addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26,-5,67,9,15,19,12,65,-130,-35,20,14,19,-5,1,8,16,-8,-7,17,-37,13,30,18,2,-6,-10,-1,259,-247,16,17,62,-3,12,360,-162,-130,23,12,50,-77,-29,26,175.786,26.6959999999999,31.452,36.539,339.21,49,45,46,,,,,,,,,,,,,,,,,,,315,121,362,-333,118,64,-2,96,315,459,121,-111,825.675,1839.057,1758.9,2246.95,3395.425,2813.82375,3540.0444375,4593.064434375,5573.28304875,7322.59626825,,,,,,,,,,
,,,,,,,,% change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.424528301886792,1.075,1.46666666666667,0.387323943661972,0.735099337748344,-0.204819277108434,-0.475675675675676,-0.406091370558376,-0.5,0.136363636363636,0.494845360824742,0.247863247863248,0.175572519083969,0.133333333333333,0.117241379310345,0.0616438356164384,0.116883116883117,-0.205882352941177,-0.0864197530864198,0.148387096774194,0.13953488372093,0.466666666666667,0.297297297297297,0.0224719101123596,-0.076530612244898,1.22222222222222,0.00520833333333326,0.148351648351648,0.248618784530387,-0.345454545454545,0.476683937823834,0.421052631578947,1.9070796460177,0.71875,0.280701754385965,0.306397306397306,-0.39117199391172,-0.0909090909090909,0.021917808219178,-0.11340206185567,-0.075,0.212857777777778,0.534804289544236,0.755622093023256,0.731008108108108,0.794994741528731,0.796882696748544,0.777815125493846,0.748212649089033,,,,,,,,,,,,,,,,,,,26.25,0.370030581039755,0.808035714285714,-0.411111111111111,0.247379454926625,0.107563025210084,-0.00303490136570561,0.146118721461187,0.418326693227092,0.429775280898876,0.0792403405370006,-0.0673543689320388,0.537199089134678,0.778379167680701,0.418613086222539,0.376965060080877,0.413693704187177,0.242508148965178,0.245549420596479,0.255783057264456,0.247152903387091,0.260375432574394,,,,,,,,,,
,,,,,,,,% change Q/Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.245283018867924,-0.0625,0.893333333333333,0.0633802816901408,0.0993377483443709,0.114457831325301,0.0648648648648649,0.32994923857868,-0.49618320610687,-0.265151515151515,0.206185567010309,0.11965811965812,0.145038167938931,-0.0333333333333333,0.00689655172413795,0.0547945205479452,0.103896103896104,-0.0470588235294118,-0.0432098765432098,0.109677419354839,-0.215116279069768,0.0962962962962963,0.202702702702703,0.101123595505618,0.010204081632653,-0.0303030303030303,-0.0520833333333334,-0.00549450549450548,1.43093922651934,-0.561363636363636,0.0829015544041452,0.0813397129186604,0.274336283185841,-0.0104166666666666,0.0421052631578946,1.21212121212121,-0.246575342465753,-0.262626262626263,0.0630136986301371,0.0309278350515463,0.125,-0.171111111111111,-0.0777479892761395,0.0755813953488371,0.475097297297298,0.0489129439010894,0.0549397186287079,0.0605016442194015,0.529624199614972,0.0500161787027029,0.0437452548549941,0.0428431855584934,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
,,,,,,,,% of Total Alphabet Revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00585538308567641,0.00463553134778074,0.00423083432052801,0.00760374832663989,0.00707956303624174,0.00819469812904181,0.0086046511627907,0.00877466482562024,0.0100521792510743,0.00533333333333333,0.00372933487120338,0.00421287627826588,0.00405284162979921,0.00481602774031978,0.00444008941421441,0.0043272080616479,0.00392096954883389,0.00467816945980902,0.00415981922760887,0.00382725499395047,0.00373304395008139,0.00327996307004543,0.00386453246990626,0.00385506681393888,0.00344476080002812,0.00357956394402864,0.00310277957336781,0.00279492613409503,0.00240292067706605,0.00646954169178515,0.00276960608452321,0.00302495223759625,0.00297180727961288,0.0041268431083153,0.00382017050024127,0.00387258289544026,0.00761209593326382,0.00614609071381567,0.00430719123929103,0.00439570399238682,0.00414640972747722,0.0049870337123479,0.00386817107064338,0.00336114748011647,0.00325051832589521,0.00497847477817587,0.00488220250884694,0.00492222238885983,0.0047633296400949,0.00766037949670963,0.00753964655493565,0.00741702352766552,0.00706524399621188,,,,,,,,,,,,,,,,,,0.000216142221581801,0.00495447038681232,0.00597420955073411,0.00897288195675292,0.00430291822651211,0.00434881120312237,0.00407149520873364,0.00359946747604464,0.00292271684579466,0.00377603982519906,0.0049675660552906,0.00470832928592244,0.00381544847034525,0.00488113021511801,0.00740311102538966,0.00903139071674152,0.0107815417307642,0.0133131781420347,0.0145482729383498,0.0160339813412412,0.017917969990424,0.0199919167519328,0.0226513128690911,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Verily Revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,12.5,12.5,12.5,25,25,25,25,37.5,37.5,37.5,37.5,57.25,57.25,57.25,57.25,72,72,163,163,140,140,171.15,244.5,245,252,256.725,305.625,375,275,200,250,400,400,400,400,687.5,687.5,687.5,687.5,,,,,,,,,,,,,,,,,,,,,,,50,100,150,229,470,695.65,1059.35,1100,1600,2750,3750,5000,7000,8000,9000,10000,11000,12000,,,,,,,,,,
,,,,,,,,Period-to-period addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,0,0,0,12.5,0,0,0,12.5,0,0,0,19.75,0,0,0,14.75,0,91,0,-23,0,31.15,73.35,0.5,7,4.72500000000002,48.9,69.375,-100,-75,50,150,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,79,241,225.65,363.7,40.6500000000001,500,1150,1000,1250,2000,1000,1000,1000,1000,1000,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Waymo Revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.008,0.011,0.013,0.015,0.019,0.025,0.03,0.036,0.044,0.054,0.07,0.092,0.11,0.163,0.3,0.673,1.2,2.251,6,9.378,12,17.5,28,39,50,62,74,90.817,106.603,123.299,144.751,171.29,210,245,275,305,,,,,,,,,,,,,,,,,,,,,,,0,0.047,0.11,0.26,1.246,18.829,96.5,276.817,545.943,1035,1593.9,2390.85,3586.275,5200.09875,7540.1431875,10933.207621875,15306.490670625,21429.086938875,,,,,,,,,,
,,,,,,,,Period-to-period addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.008,0.003,0.002,0.002,0.004,0.006,0.005,0.006,0.008,0.01,0.016,0.022,0.018,0.053,0.137,0.373,0.527,1.051,3.749,3.378,2.622,5.5,10.5,11,11,12,12,16.817,15.786,16.696,21.452,26.539,38.71,35,30,30,,,,,,,,,,,,,,,,,,,,,,,,0.047,0.063,0.15,0.986,17.583,77.671,180.317,269.126,489.057,558.9,796.95,1195.425,1613.82375,2340.0444375,3393.064434375,4373.28304875,6122.59626825,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Non-Core Revenue ex-Verily & Waymo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,80,75,142,151,166,185,197,262,132,97,117,131,137.5,132.5,133.5,141.5,144.992,136.989,129.987,146.985,97.481,110.475,140.47,158.464,140.706,134.696,124.68,123.658,367.89,120.837,45.7,62.327,146.8,142.749,119.85,403.122,238,95.5,103.275,55.375,25,36,70,29.183,39.183,49.183,59.183,69.183,82.183,96.183,111.183,127.183,,,,,,,,,,,,,,,,,,,,448,810,477,545,558.953,506.89,523.74,596.754,812.521,492.15,160.183,216.732,416.732,616.732,816.732,1016.732,1216.732,1416.732,1616.732,1816.732,2016.732,,,,,,,,,,
,,,,,,,,Period-to-period addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.994,29.995,17.994,-17.758,-6.00999999999999,-10.016,-1.02200000000001,244.232,-247.053,-75.137,16.627,84.473,-4.05100000000002,-22.899,283.272,-165.122,-142.5,7.77499999999998,-47.9,-30.375,11,34,-40.817,10,10,10,10,13,14,15,16,,,,,,,,,,,,,,,,,,,,,,,,13.953,-52.063,16.85,73.014,215.767,-320.371,-331.967,56.549,200,200,200,200,200,200,200,200,200,,,,,,,,,,
